path,title,h1,status,owner,audience,source_of_truth,last_reviewed,review_interval_days,line_count,byte_count,risky_terms,broken_local_links,has_front_matter
docs/frontend/frontend_accessibility_contract.md,Frontend Accessibility Contract,Frontend Accessibility Contract,,,,,,,38,1097,,0,False
docs/frontend/frontend_accessibility_static_scan.md,Frontend Accessibility Static Scan,Frontend Accessibility Static Scan,,,,,,,25,633,,0,False
docs/frontend/frontend_api_client_inventory.md,Frontend API Client Inventory,Frontend API Client Inventory,,,,,,,30,595,,0,False
docs/frontend/frontend_auth_consent_denial_contract.md,Frontend Auth Consent Denial Contract,Frontend Auth Consent Denial Contract,,,,,,,44,1235,,0,False
docs/frontend/frontend_build_test_lint_contract.md,Frontend Build Test Lint Contract,Frontend Build Test Lint Contract,,,,,,,42,1101,,0,False
docs/frontend/frontend_e2e_environment_contract.md,Frontend E2E Environment Contract,Frontend E2E Environment Contract,,,,,,,32,886,,0,False
docs/frontend/frontend_e2e_opt_in_workflow.md,Frontend E2E Opt-In Workflow,Frontend E2E Opt-In Workflow,,,,,,,31,626,,0,False
docs/frontend/frontend_e2e_runtime_commands.md,Frontend E2E Runtime Commands,Frontend E2E Runtime Commands,,,,,,,36,831,,0,False
docs/frontend/frontend_evidence_index.md,Frontend Evidence Index,Frontend Evidence Index,,,,,,,55,1612,,0,False
docs/frontend/frontend_journey_evidence.md,Frontend Journey Evidence,Frontend Journey Evidence,,,,,,,14,296,,0,False
docs/frontend/frontend_route_inventory.md,Frontend Route Inventory,Frontend Route Inventory,,,,,,,167,13675,,0,False
docs/frontend/frontend_runtime_inventory.md,Frontend Runtime Inventory,Frontend Runtime Inventory,,,,,,,37,655,,0,False
docs/frontend/frontend_verification_evidence_2026-05-11.md,Frontend Verification Evidence,Frontend Verification Evidence,,,,,,,59,1990,,0,False
docs/frontend/learner_vertical_journey_contract.md,Learner Vertical Journey Contract,Learner Vertical Journey Contract,,,,,,,37,1116,,0,False
docs/frontend/parent_vertical_journey_contract.md,Parent Vertical Journey Contract,Parent Vertical Journey Contract,,,,,,,39,1278,,0,False
docs/frontend/playwright_e2e_scaffold.md,Playwright E2E Scaffold,Playwright E2E Scaffold,,,,,,,41,893,,0,False
docs/frontend/playwright_journey_fixture_contract.md,Playwright Journey Fixture Contract,Playwright Journey Fixture Contract,,,,,,,30,672,,0,False
docs/frontend/playwright_mock_api_fixtures.md,Playwright Mock API Fixtures,Playwright Mock API Fixtures,,,,,,,34,846,,0,False
docs/frontend/playwright_mock_route_helpers.md,Playwright Mock Route Helpers,Playwright Mock Route Helpers,,,,,,,35,654,,0,False
docs/frontend/playwright_mocked_journey_specs.md,Playwright Mocked Journey Specs,Playwright Mocked Journey Specs,,,,,,,30,615,,0,False
docs/frontend/playwright_vertical_journey_specs.md,Playwright Vertical Journey Specs,Playwright Vertical Journey Specs,,,,,,,32,581,,0,False
docs/frontend/post-rc5-dependency-maintenance.md,Post-RC5 Dependency Maintenance Triage,Post-RC5 Dependency Maintenance Triage,,,,,,,140,6521,,1,False
docs/frontend/pr_checklist_FE-PR-001-013.md,PR Checklist — FE-PR-001 through FE-PR-013,PR Checklist — FE-PR-001 through FE-PR-013,,,,,,,26,2658,,0,False
docs/frontend/production_auth_onboarding_ux_contract.md,Production Auth and Onboarding UX Contract,Production Auth and Onboarding UX Contract,,,,,,,44,1219,,0,False
docs/frontend/production_frontend_api_client_contract.md,Production Frontend API Client Contract,Production Frontend API Client Contract,,,,,,,46,1180,,0,False
docs/frontend/production_frontend_env_security_contract.md,Production Frontend Environment Security Contract,Production Frontend Environment Security Contract,,,,,,,51,1201,,0,False
docs/frontend/production_frontend_pwa_low_data_contract.md,Production Frontend PWA Low-Data Contract,Production Frontend PWA Low-Data Contract,,,,,,,28,773,,0,False
docs/frontend/production_frontend_ux_accessibility_mobile_contract.md,Production Frontend UX Accessibility Mobile Contract,Production Frontend UX Accessibility Mobile Contract,,,,,,,36,1167,,0,False
docs/frontend/production_learner_parent_ux_contract.md,Production Learner and Parent UX Contract,Production Learner and Parent UX Contract,,,,,,,59,1820,,0,False
docs/frontend/production_parent_privacy_controls_contract.md,Production Parent Privacy Controls Contract,Production Parent Privacy Controls Contract,,,,,,,26,756,,0,False
docs/frontend/production_protected_route_guard_contract.md,Production Protected Route Guard Contract,Production Protected Route Guard Contract,,,,,,,30,948,,0,False
docs/frontend/production_teacher_admin_scope_contract.md,Production Teacher/Admin Scope Contract,Production Teacher/Admin Scope Contract,,,,,,,27,862,,0,False
docs/frontend/spike_report_template.md,Frontend Spike Report Template,Frontend Spike Report Template,,,,,,,36,990,,0,False
docs/frontend/task_metadata_template.md,Frontend Task Metadata Template,Frontend Task Metadata Template,,,,,,,21,1206,,0,False
docs/generated/README.md,Generated Documentation Index,Generated Documentation,generated,documentation-governance,developer,False,2026-06-22,30,22,730,,0,True
docs/generated/documentation_intelligence/README.md,Documentation Intelligence Artifacts,Documentation Intelligence Artifacts,,,,,,,12,482,,0,False
docs/generated/documentation_intelligence/classifier_suggestions.md,Classifier Suggestions,Classifier Suggestions,,,,,,,126,7262,production ready,0,False
docs/generated/documentation_intelligence/docs_gap_report.md,Documentation Gap Report,Documentation Gap Report,,,,,,,593,31276,,0,False
docs/generated/documentation_intelligence/docs_generation_plan.md,Documentation Generation Plan,Documentation Generation Plan,,,,,,,206,10025,,0,False
docs/generated/documentation_intelligence/docs_inventory.md,Documentation Inventory,Documentation Inventory,,,,,,,960,125554,,0,False
docs/generated/documentation_intelligence/gap_fixes.md,Gap Fixes & Proposed Evidence Links,Gap Fixes & Proposed Evidence Links,,,,,,,31,1749,,0,False
docs/generated/documentation_intelligence/review_request.md,Review Request: System Overview,Review Request: System Overview,,,,,,,29,1202,,0,False
docs/generated/documentation_intelligence/sanity_checks.md,Docs Sanity Checks,Docs Sanity Checks,,,,,,,732,59756,production ready,197,False
docs/generated/documentation_intelligence/system_overview.md,System Overview,System Overview,,,,,,,154,5650,,10,False
docs/generated/legacy-inventories/20260622T193052Z/docs_inventory.md,Documentation Inventory,Documentation Inventory,,,,,,,1394,169777,,0,False
docs/generated/release-inventories/20260622T193052Z/audit_callsite_inventory.md,Audit Call-Site Inventory,Audit Call-Site Inventory,,,,,,,3176,422988,production-ready;release-ready,0,False
docs/generated/release-inventories/20260622T193052Z/consent_callsite_inventory.md,Consent Call-Site Inventory,Consent Call-Site Inventory,,,,,,,613,82761,,0,False
docs/incident_response.md,Incident Response Playbook,Incident Response Playbook,,,,,,,44,2260,,0,False
docs/index.md,EduBoost V2,EduBoost V2,,,,,,,27,1408,,1,False
docs/input/README.md,Archived documentation redirect,Archived documentation redirect,archived,documentation-governance,reviewer,False,2026-06-22,180,25,772,,0,True
docs/irt/README.md,IRT Engine,IRT Engine,,,,,,,24,929,,0,False
docs/launch_scope.md,Production Launch Scope (v1.0),Production Launch Scope (v1.0),,,,,,,39,1652,,0,False
docs/learning_science/irt_model.md,IRT Diagnostic Model,IRT Diagnostic Model,,,,,,,19,938,,0,False
docs/learning_science/learning_evidence.md,Learning Evidence,Learning Evidence,,,,,,,73,2959,,0,False
docs/learning_science/mastery_model.md,Mastery Model,Mastery Model,,,,,,,22,700,,0,False
docs/legacy_compatibility.md,Legacy Compatibility — Route Classification,Legacy Compatibility — Route Classification,,,,,,,88,3345,,0,False
docs/legal/legal_documents_index.md,Legal document index,Legal document index,,,,,,,18,920,,0,False
docs/legal/policy_versioning.md,Policy versioning and notification workflow,Policy versioning and notification workflow,,,,,,,18,698,,0,False
docs/legal/popia_legal_evidence.md,POPIA Legal Evidence,POPIA Legal Evidence,,,,,,,22,711,,0,False
docs/legal/privacy_impact_assessment.md,Privacy Impact Assessment (DPIA-style),Privacy Impact Assessment (DPIA-style),,,,,,,143,6691,,0,False
docs/legal/privacy_legal_evidence_2026-05-11.md,Privacy And Legal Evidence,Privacy And Legal Evidence,,,,,,,59,2120,,0,False
docs/notifications/communication_consent_preferences_contract.md,Communication Consent and Preferences Contract,Communication Consent and Preferences Contract,,,,,,,32,1066,,0,False
docs/notifications/notification_audit_observability_contract.md,Notification Audit and Observability Contract,Notification Audit and Observability Contract,,,,,,,46,946,,0,False
docs/notifications/notification_delivery_reliability_contract.md,Notification Delivery Reliability Contract,Notification Delivery Reliability Contract,,,,,,,34,740,,0,False
docs/notifications/notification_template_governance_contract.md,Notification Template Governance Contract,Notification Template Governance Contract,,,,,,,37,834,,0,False
docs/notifications/production_notifications_architecture_contract.md,Production Notifications Architecture Contract,Production Notifications Architecture Contract,,,,,,,39,951,,0,False
docs/observability/alerting_incident_routing_contract.md,Alerting and Incident Routing Contract,Alerting and Incident Routing Contract,,,,,,,44,864,,0,False
docs/observability/dashboard_runbook_contract.md,Dashboard and Runbook Contract,Dashboard and Runbook Contract,,,,,,,41,797,,0,False
docs/observability/logging_tracing_contract.md,Logging and Tracing Contract,Logging and Tracing Contract,,,,,,,46,911,,0,False
docs/observability/metrics_slo_contract.md,Metrics and SLO Contract,Metrics and SLO Contract,,,,,,,41,997,,0,False
docs/observability/production_observability_architecture_contract.md,Production Observability Architecture Contract,Production Observability Architecture Contract,,,,,,,37,1006,,0,False
docs/observability/runbooks/api_error_rate_high.md,Runbook: api_error_rate_high,Runbook: api_error_rate_high,,,,,,,26,633,,0,False
docs/observability/runbooks/llm_provider_failure_spike.md,Runbook: llm_provider_failure_spike,Runbook: llm_provider_failure_spike,,,,,,,26,647,,0,False
docs/observability/runbooks/notification_dead_letter_spike.md,Runbook: notification_dead_letter_spike,Runbook: notification_dead_letter_spike,,,,,,,26,655,,0,False
docs/observability/runbooks/privacy_export_failure.md,Runbook: privacy_export_failure,Runbook: privacy_export_failure,,,,,,,26,639,,0,False
docs/observability/telemetry_privacy_retention_contract.md,Telemetry Privacy and Retention Contract,Telemetry Privacy and Retention Contract,,,,,,,34,852,,0,False
docs/operations/CLUSTER_D_CLOSURE.md,Cluster D CI/Deployment/Environment Closure,Cluster D CI/Deployment/Environment Closure,,,,,,,43,1252,,0,False
docs/operations/CLUSTER_E_CLOSURE.md,Cluster E Data Resilience Closure,Cluster E Data Resilience Closure,,,,,,,54,1636,,0,False
docs/operations/CLUSTER_H_CLOSURE.md,Cluster H Staging and Beta Release Closure,Cluster H Staging and Beta Release Closure,,,,,,,210,7368,,0,False
docs/operations/README.md,Operations Documentation Index,Operations Documentation,active,operations,operator,True,2026-06-22,60,22,615,,0,True
docs/operations/SYSTEM_STARTUP_GUIDE.md,EduBoost V2 End-to-End System Startup Guide,EduBoost V2 End-to-End System Startup Guide,,,,,,,276,7727,,3,False
docs/operations/SYSTEM_STARTUP_REPORT.md,EduBoost V2 End-to-End System - Startup Report,EduBoost V2 End-to-End System - Startup Report,,,,,,,394,10873,,3,False
docs/operations/alertmanager.md,Alertmanager Deployment Contract,Alertmanager Deployment Contract,,,,,,,141,3898,,0,False
docs/operations/archival_lock_assertion.md,Archival Lock Assertion,Archival Lock Assertion,,,,,,,54,1951,,0,False
docs/operations/audit_review_closeout_certificate.md,Audit Review Closeout Certificate,Audit Review Closeout Certificate,,,,,,,60,1915,,0,False
docs/operations/backup_redis_dr_evidence.md,"Backup, Redis, And DR Evidence","Backup, Redis, And DR Evidence",,,,,,,22,655,,0,False
docs/operations/backup_restore_runbook.md,Backup and Restore Runbook,Backup and Restore Runbook,,,,,,,52,1557,,0,False
docs/operations/beta_acceptance_exit_criteria.md,Beta Acceptance Exit Criteria,Beta Acceptance Exit Criteria,,,,,,,55,1962,,0,False
docs/operations/beta_evidence_consistency_guard.md,Beta Evidence Consistency Guard,Beta Evidence Consistency Guard,,,,,,,37,1036,,0,False
docs/operations/beta_feedback_intake_contract.md,Beta Feedback Intake Contract,Beta Feedback Intake Contract,,,,,,,50,1747,,0,False
docs/operations/beta_governance_seal_checklist.md,Beta Governance Seal Checklist,Beta Governance Seal Checklist,,,,,,,51,1785,,0,False
docs/operations/beta_known_issues_register.md,Beta Known Issues Register,Beta Known Issues Register,,,,,,,52,1803,,0,False
docs/operations/beta_monitoring_incident_trigger_matrix.md,Beta Monitoring and Incident Trigger Matrix,Beta Monitoring and Incident Trigger Matrix,,,,,,,53,1832,,0,False
docs/operations/beta_outcome_report_template.md,Beta Outcome Report Template,Beta Outcome Report Template,,,,,,,53,1714,,0,False
docs/operations/beta_participant_support_handoff_checklist.md,Beta Participant Support Handoff Checklist,Beta Participant Support Handoff Checklist,,,,,,,55,1605,,0,False
docs/operations/beta_release_closure_attestation.md,Beta Release Closure Attestation,Beta Release Closure Attestation,,,,,,,42,1166,,0,False
docs/operations/beta_release_communications_plan.md,Beta Release Communications Plan,Beta Release Communications Plan,,,,,,,56,1382,,0,False
docs/operations/beta_release_decision_log.md,Beta Release Decision Log,Beta Release Decision Log,,,,,,,49,1650,,0,False
docs/operations/beta_release_evidence_bundle.md,Beta Release Evidence Bundle,Beta Release Evidence Bundle,,,,,,,39,1711,,0,False
docs/operations/beta_release_execution_plan.md,Beta Release Execution Plan,Beta Release Execution Plan,,,,,,,50,1431,,0,False
docs/operations/beta_release_final_checklist.md,Beta Release Final Checklist,Beta Release Final Checklist,,,,,,,68,1981,,0,False
docs/operations/beta_release_final_index.md,Beta Release Final Index,Beta Release Final Index,,,,,,,91,3193,,0,False
docs/operations/beta_release_freeze_window_contract.md,Beta Release Freeze Window Contract,Beta Release Freeze Window Contract,,,,,,,65,1753,,0,False
docs/operations/beta_release_pr_body.md,Beta Release PR Body,Beta Release PR Body,,,,,,,47,1366,,0,False
docs/operations/beta_release_readiness_contract.md,Beta Release Readiness Contract,Beta Release Readiness Contract,,,,,,,78,2539,,0,False
docs/operations/beta_retrospective_action_register.md,Beta Retrospective Action Register,Beta Retrospective Action Register,,,,,,,52,1855,,0,False
docs/operations/beta_rollback_runbook.md,Beta Rollback Runbook,Beta Rollback Runbook,,,,,,,61,1541,,0,False
docs/operations/beta_signoff_manifest.md,Beta Sign-Off Manifest,Beta Sign-Off Manifest,,,,,,,40,1633,,0,False
docs/operations/branch_handoff_proof_record.md,Branch Handoff Proof Record,Branch Handoff Proof Record,,,,,,,59,1822,,0,False
docs/operations/branch_sync_rebase_checklist.md,Branch Sync and Rebase Checklist,Branch Sync and Rebase Checklist,,,,,,,48,993,,0,False
docs/operations/breach_response.md,Data Breach Response Procedure,Data Breach Response Procedure,,,,,,,326,9819,,0,False
docs/operations/cicd_staging_evidence.md,CI/CD And Staging Evidence,CI/CD And Staging Evidence,,,,,,,14,280,,0,False
